,Article ID,Article Name,Paragraph,Original,English,Google,Gemini,ChatGPT,English - Google,English - Gemini,English - ChatGPT
177,3,The Snake Eater Ge,23,"ჩიტებს ეხლაღა შესცქერის ხევსურთა კრება სრულია, ჩიტთაგან ერთი იმ დროსა, თითქო მოჰსვლოდეს რულია, სიპიდან დაბლა დაეცა და განუტევა სულია. რომელი მოკვდა ორთაგან, ამის გაგება – რჯულია! ხევსურთ შაჰხედეს ერთმანერთს გაოცებულის თვალითა; ნუ თუ ასეთი ცოდნაო იქნება კაცის ძალითა? დარწმუნდენ იმის ცოდნაში, საქმე წინ ედვა ყველასა, მაგრამ ნაგრძნობსა გულითა გონებით ჰშველენ ვერასა: ბალახსაც სთიბენ, ნადირს ჰკვლენ, შეშით ანთებენ კერასა. ქათმის ხორცს რა შეაძულებს, თქვენვე მითხარით, მელასა?! ვინ ჩამოჯდება ღველფზედა, თუ ზედ არ ჰხედავს ძელასა?!.","""Speak then"", once more Berdia says. ""What grief grieves you?"" ""Over there two birds are sitting. I have listened."" He pointed his finger and showed them where two birds, with wings drooped down sat on the smooth stones under an ash. ""One is telling the other the news how its children came to die; the mother bird is on the left, the bringer of bad news on the right. God protect us, how it rends the heart when a parent weeps for her children's death!""","The Khevsur assembly is now full of birds, one of the birds, as if they were flying, fell down from the sky and gave up its spirit. Which of the two died, it is a matter of law to know! The Khevsurs looked at each other with astonished eyes; Can such knowledge be achieved by human power? They are convinced of the knowledge that the task is ahead of everyone, but they help Vera with their hearts and minds, feeling: they also cut grass, kill game, light the hearth with firewood. What can a fox hate chicken meat, tell me yourself?! Who will sit on a log if he does not see the stake above?!","The entire assembly of Khevsurs now gazes at the birds,
At that moment, one of the birds, as if overcome by sleep,
Fell from the stone ledge and gave up its soul.
Which of the two would die—to know this was the law!
The Khevsurs looked at one another with astonished eyes;
Could such knowledge be within the power of man?
They were convinced of his knowledge, for the proof lay before them all,
But what the heart felt, the mind could not explain:
They mow the grass, they kill the beast, they light the hearth with wood.
What would make a fox hate the meat of a hen, you tell me?!
Who would sit upon the embers, if they did not see the log?!","The assembly of the Khevsurs is now fully watching the birds;  
one of the birds at that moment, as if overcome by sleep,  
fell down from the rock and gave up its soul.  
Which of the two died, to know that — is a matter of law!

The Khevsurs looked at one another with astonished eyes;  
could such knowledge, then, be within a man’s power?  
They became convinced of that knowledge, the matter lay before them all,  
but with a foreboding heart, reason could help nothing there:  
they mow grass, they kill beasts, they light the hearth with firewood.  
Who could make one hate chicken meat, tell me yourselves, O fox?!  
Who would sit down on the ashes, if he does not see the log upon them?!",,,
178,3,The Snake Eater Ge,24,"V. ბევრჯელ მოუნდათ ლაშქრობა ლეკ-სპარსებ, ქისტებ, თურქთანა, გამარჯვებულნი მოდიან ხევსურეთს ვაჟნი მუდამა. ზღუდე გამაგრდა ქართლისა, მტერს შაუკერეს სუდარა. ერი თუ მტრის მძლეველია, მის მეტი არა უნდა რა. მანამ მინდია ჰბელადობს, ხევსურებს არა უშავთ რა, ვეღარვინ ჰბედავს რჩოლასა, მყუდროობაა ყველგანა… ნეტავი იმას, ვისაც კი მადლიერი ჰყავს ქვეყანა.","All the assembled Khevsuri stare at the birds. Then one of them, as though overcome by a drowsy sleep, toppled off the polished stone, its soul departed. To see it die made them abandon their disbelief. Khevsuri stared at one another, their eyes wide open and aghast: ""Can such knowledge have been gained by human forces?"" They were convinced of Mindia's powers, for the bird had died in front of everyone. But their minds have not the strength to follow up what their hearts have sensed: they still scythe grass and plants, kill game and stoke their fires with living wood. Well, what would turn a fox's heart against the taste of chicken meat, and who would sit down by the hearth with no log burning on the grate?","V. Many times they wanted to march against the Lek-Persians, the Kists, and the Turks, the victorious men of Khevsureti always return. The walls of Kartli are fortified, the enemy is a sword of Shaukere. If a nation is victorious over the enemy, nothing more is needed. As long as Mindia rules, the Khevsureans are not harmed, no one dares to rebel, there is peace everywhere... Blessed is he who has a grateful country.","V. Many times the Lezgins, Persians, Kists, and Turks desired to wage war, but the men always return to Khevsureti victorious. The bastion of Kartli was fortified; they stitched a shroud for the enemy. If a nation overcomes its foe, it needs nothing more. As long as Mindia leads, the Khevsurs are safe and well; no one dares to provoke them anymore, and tranquility reigns everywhere... Blessed is the one to whom the country is grateful.","V. Many times they longed to go on campaign against the Lezgi-Persians, the Kists, and the Turks; the brave men always return victorious to Khevsureti. The fortress of Kartli has been strengthened, and a shroud has been spread over the enemy. If a people is victorious over its foe, it needs nothing more. As long as Mindia leads, nothing bad happens to the Khevsurs; no one dares to challenge them anymore, and peace reigns everywhere… Blessed is the one who has a grateful country.",,,
179,3,The Snake Eater Ge,25,"VI. ფრიალო კლდის თავს სახლი დგა, ცას ებჯინება ბანითა, ირგვლივ მთებია დიდრონი, აყრილნი სრულის ტანითა, გადალესილნი თოვლითა, მოუღალავნი ჯანითა. ერთხელ თუ ჰნახე ამგვარად, სულ გინდა ჰსინჯო თვალითა. იმაზე ლამაზებია, როცა ჰღელავენ მწვანითა. თუნდ მზე დაადგესთ გულ-მკერდზე, ზვავი სდიოდესთ ჭექითა, – ახველდებიან ხევები, ვით ავადმყოფნი ჭლექითა, მაინც სიტურფე იმათი ნაკურთხი არის ზეცითა. ბევრჯელ დაჰბრუნავს თავზედა გრილი ნიავი კვნესითა. ზაფხულში შავი ღრუბლები სანთლებს უნთებენ კვესითა. იქ ხომ ხვნით არავინა ჰხნავს, არც ვინ რას სთესავს თესითა, მარტო ჯიხვები დადიან კლდეებზე რქების ლესითა. და სალნი კლდენი, პირ-ქუშნი, უფსკრულს ჩასულნი ფესვითა, არც რო სულზედა ფიქრობენ, არც სუქდებიან ლეშითა, უსალმო-უალერსონი, გამომზირალნი ბრეშითა.","V. Again and again the Khevsuri clash with Lezghi, Persians, Chechens, Turks. Each time, victorious, their troops return strengthening the walls of Georgia, sewing a shroud for her enemies; a people wants but little, if it sees its enemies subdued. While Mindia leads their hosts in battle, no harm comes to the Khevsuri, no-one dares now to attack, peace and quiet reign everywhere... Blest is he, whose land gives him thanks.","VI. A house stands on the top of a rocky cliff, its roofs reach the sky, and all around are large mountains, covered with snow, and tireless in spirit. Once you have seen it like this, you want to taste it with your eyes. It is even more beautiful when it is green. Even if the sun sets on your chest, and an avalanche rolls down with thunder, the ravines cough, as if sick with a cold, still the peat is blessed by heaven. A cool breeze often turns its head with a sigh. In summer, black clouds light candles with ashes. No one plows there, nor does anyone sow anything with seeds, only deer walk on the rocks with the ashes of their horns. And the salt rocks, the mouths of the scoundrels, with their roots in the abyss, neither thinking of the soul, nor fattening on carrion, without salt, are torn by the breach.","VI. Atop a sheer cliff a house stands, its roof propping up the sky; all around are massive mountains, risen in their full stature, sheathed in snow, tireless in their might. If once you behold them so, you will forever long to gaze upon them. They are even more beautiful when they ripple with green. Though the sun may rest upon their breast and avalanches descend with a roar—the ravines coughing like those sick with consumption—still, their splendor is blessed by the heavens. Many a time a cool breeze circles above them with a moan. In summer, black clouds light candles with a strike of flint. There, no one plows the earth, nor does anyone sow seeds; only the ibexes roam the crags, sharpening their horns. And the jagged rocks, grim-faced, their roots reaching into the abyss, think not of the soul, nor do they grow fat on carrion; greetingless and loveless, peering out through the mountain gaps.","VI. On the edge of a sheer cliff stood a house, its roof reaching up to the sky;  
all around were towering mountains, raised to their full height,  
washed over with snow, tireless in their strength.  
If you see them once like that, you always want to look at them again.  
They are even more beautiful when they are glowing green.  
Even if the sun settles on their breast and avalanches thunder down,  
the valleys cough, like sick men with consumption;  
still, their beauty is consecrated by the heavens.  
Often a cool wind circles above them with a sigh.  
In summer, black clouds light candles with a spark.  
No one plows there with a plow, nor sows anything with seed;  
only chamois roam the cliffs, sharpening their horns.  
And the stern cliffs, grim-faced, rooted down into the abyss,  
care neither for the soul nor grow fat on carrion,  
without greeting or caress, peering out through the rock.",,,
180,3,The Snake Eater Ge,26,"სახლზე კოშკია მიდგმული, შემურვილია ბოლითა, დღე-მუდამ შაძრწუნებული ჯაზეირების სროლითა. რა დაასვენებს საბრალოს, მინამდე ირგვლივ მტრებია, მინამდე შურის ძიება კაცის ტომს გულში სდებია, ნასროლი ტყვია მტრისაგან მკერდზე მრავალი სცხებია!","VI. A house is perched on a rugged crag, its flat roof pressed against the sky, gigantic mountains all around thrust their massive bodies up, their sharpened edges iced with snow. Their might and strength can never tire. Once you have seen them, then your eyes must gaze for ever on their beauty, a beauty even greater now than when they seethe with greenery. Though the sun should light their breasts, the avalanche comes thundering down and the gorges begin to cough like a man sick with consumption. But the heavens bless them for their loveliness. The cool breeze swirls, moaning often round their peaks. In summer thunderous clouds light up their candles with their flint and steel. Here no-one ploughs or tills the soil, nor does the sower scatter seed; only the wild goats leap about, sharpening their horns against the rocks. And the bare and sullen rocks, arising from a bottomless pit, neither fatten on the corpses nor think of any living spirit - indifferent, surly and unfeeling, they scowl as they survey the world.","A tower is built on the house, it is covered with bullets, it is constantly shaken by the shots of the jazers. What will give the poor man rest, there are enemies all around him, the search for revenge is in the heart of the human tribe, there are many wounds on the chest from the enemy's bullets!","A tower is joined to the house, blackened by soot,
Forever shaken by the firing of muskets.
What shall bring the poor soul rest, while enemies surround it,
While the thirst for vengeance dwells in the hearts of men,
Many a bullet fired by the foe has struck upon its breast!","A tower is attached to the house, blackened with soot,  
day and night shaken by the firing of rifles.  
What will give the poor soul rest,  
while enemies are all around,  
while the desire for revenge has lodged in the hearts of humankind,  
and many bullets fired by the enemy have struck his chest!",,,
181,3,The Snake Eater Ge,27,"სახლიდან ისმის ჯავრობა, ხმა კამათობის, წყრომისა; ბევრნიც არავინ არიან, – საუბრის კილო ორისა. ღველფზედა ცეცხლი ანთია, გაჩაღებული შეშითა, იქით მხარეზე დიაცი მოჩანს ბალღების გვერდითა, აქეთ მარტოკა ხევსური ბევრს რასმე მოსთქვამს ხვნეშითა.","A tower is built onto the house, blackened with smoke, shattered by muskets. What can give that tower peace, so long as enemies surround it, so long as human beings thirst for vengeance? Many enemy bullets have spent their force on the tower's breast!","From the house comes the sound of quarreling, of anger; many are no one, - a mere whisper of conversation. A fire is burning on the hearth, blazing with firewood, on the other side a lone wolf is seen beside the children, here a lonely Khevsuri is saying something to many in a low voice.","From the house comes the sound of resentment, the voice of dispute and wrath; there are not many there—the tone of two in conversation. Upon the embers a fire burns, kindled with wood; on that side a woman is seen beside the children, on this side a lone Khevsur laments many things with a sigh.","From the house comes the sound of quarrelling, the voice of argument and anger; there are not many people there — the tone of conversation is that of two. A fire burns on the hearth, kindled with firewood; on the far side a woman can be seen beside the children, and here a lone Khevsur laments many things with sighing.",,,
182,3,The Snake Eater Ge,28,"(ქმარი) ის დღე გაშავდეს, რას დღესაც შენ მე დაგისვი ცოლადა. მინამდე კაცი არ მაჩნდა მიწაზე თავის ტოლადა. სრულ შენგან გავხდი, წყეულო, უგერგილოდ და ყროლადა. რა ვარ? განაღა კაცი ვარ, ღირსი, ცის ქვეშე ვიდოდე?! იმადვე ყოფნის, რაც ვიყავ, ნეტავ წამალი ვიცოდე!.. ფუჭია ჩემი სიცოცხლე, დღეს მჯობ შავის კლდის ლოდია, თქვენგან მჭირს ჭირი უწამლო, უფალს თქვენგანა ვცოდია. შვილებიც ჭირად გამიხდა, შამაცვლევინეს ფიქრია, დაკარგულს სულს და ხორცზედა ეხლა დღე და ღამ ვტირია.","Sounds of angry quarrelling, of fury, curses, come from the house: this is no brawl - only two voices. Inside, a fire burns on the hearth, the flames are fuelled with forest wood. A woman, her children next to her, stands on one side. On the other, a Khevsuri man talks alone, bitterly bewailing many things.","(Husband) May the day be dark, when you married me today. Until now, I have not had a man on earth like you. I have become completely cursed, unworthy and worthless because of you. What am I? Am I a man, worthy, to walk under the sky?! I will remain as I am, if only I knew the medicine!.. My life is in vain, today I would rather be a black rock, I suffer from you, a disease without poison, I suffer from you, the Lord. My children have also become a disease, the thought of Shamatslevin, now I weep day and night for my lost soul and flesh.","(Husband) Let that day turn black, the day I took you as my wife. Until then, I saw no man on earth as my equal. Because of you, cursed one, I have become utterly inept and foul. What am I? Am I even a man, worthy to walk beneath the heavens?! If only I knew the remedy to be as I once was!.. My life is in vain; today a boulder of a black cliff is better than I. From you, I suffer an incurable plague; I have sinned before the Lord because of you. Even the children have become an affliction to me, they have changed my mind; now I weep day and night over my lost soul and flesh.","**(Husband)**  
May that day be blackened, the day I took you as my wife.  
Before that, I had no equal on earth.  
Completely ruined by you, cursed one, I became useless and foul.  
What am I? Am I even a man, worthy to walk beneath the sky?!  
I remain only what I was before—if only I knew a remedy!..  
My life is worthless; today I am worse than a black cliff’s boulder.  
From you I suffer an incurable affliction; before God, I have sinned because of you.  
Even my children have become a burden; they have changed my thoughts.  
For my lost soul and body, I now weep day and night.",,,
183,3,The Snake Eater Ge,29,"(ცოლი) მე რად მაბრალებ თავის ბრალს, შინ როს მოგივედ ძალითა? გზად არ მიტევდი მიმავალს, მავსებდი ცოდვა-ბრალითა: „მზიავ, ძალიან მიყვარხარ“, ცრემლებს აბნევდი თვალითა და ჩემს ძმათ ჩემის გულისად შინ უხდებოდი ხმალითა. წინაზე ტკბილი შაქარი ეხლა გემწარე რისადა? ან შვილთა ყოლას რად ჰგლოვობ, მდურვას რად იტყვი ღვთისადა?! თავისი ცოლი და შვილი ვის გადაუგდავ სხვისადა? ჩვენ რადა გვსახავ მიზეზად შენის გუნების ცვლისადა?","(Husband) ""I curse the day I married you! Before that day, not a man alive upon the earth could equal me. All thanks to you, I have become, damned woman, a stinking clumsy thing. What am I now? Am I a man worthy to walk beneath the heavens? What herb exists to turn me back into the man I was beforе? My life is useless; I am less than black rocks broken from a crag. You have given me an incurable ill, because of you I have sinned against God, I look on my children as a plague, they have made me betray my faith, now I cry by day and night for the flesh and spirit I have lost.""","(Wife) Why do I blame myself for my sins, when I forced you to come home? You did not leave me on the way, you filled me with guilt and sin: ""My dear, I love you very much,"" you wiped away tears with your eyes and, for the sake of my brother, you fought me with a sword. Why is the previously sweet sugar now bitter to you? Or why do you mourn the birth of children, why do you say goodbye to God?! Who would give his wife and child to someone else? Why do you consider us the reason for your change of heart?","(Wife) Why do you blame me for your own fault, when I came to your home by force?
You would not let me pass on my way, you overwhelmed me with your pleas:
“Mzia, I love you dearly,” you said, shedding tears from your eyes,
And for my sake, you faced my brothers in their home with a sword.
Why does the sugar, once so sweet, now taste bitter to you?
Or why do you mourn having children, why do you voice grievances against God?
Who has ever cast aside his own wife and child to another?
Why do you make us the reason for the change in your heart?","**(Wife)** Why do you lay your own fault on me, when you came home by force?  
You did not let me go on my way; you filled me with sin and blame:  
“Mzia, I love you very much,” you said, scattering tears from your eyes,  
and for the sake of my heart you came home to my brothers with a sword.  

Why has the sweet sugar of before now turned bitter to you?  
And why do you mourn having children, why do you speak in complaint against God?!  
Who would cast aside his own wife and child for another’s sake?  
Why do you make us the cause of the change in your mood?",,,
184,3,The Snake Eater Ge,30,"(ქმარი) იმიტომ, უჭკო დიაცო, რომ სწუწუნებდი, სჩიოდი: „სიცივე ბალღებს მილევსო“, შვილ-მამკვდარივით ჰკიოდი: „ბერდიას რამდენ შეშა აქვ, როგორს ცეცხლს ანთებს, ჰნახოდი“, ცხოვრების მაგალითადა ბრიყვები დამისახოდი. გულზე მოსაყვანს ქართულსა ჩემს გასაგონად ამბობდი, გეწადა კაი ცხოვრება, მოწამლულს ქადას აცხობდი. და მეც დღეს-ხვალეობითა, ცოტ-ცოტად, ნელაობითა დავიწყე თავის რწმენასთან მოქცევა მელაობითა: დღეს მოვჭერ ერთი ჭანდარი, თუმც მემუდარა ბევრია: „რად სჩადი მაგას, მინდიავ, ვითომ არ იყავ მტერია?!“ ხვალ ორი მოვჭერ, და ასე გული ჩავიდევ ქვისაო, რომ სულ აღარა მეგრძნო რა, ძალაც ვითხოვე ღვთისაო. შენ ჯიხვის ხორცსა ჰნატრობდი, თუ ვის მოკლული გსმენია, რამდენჯერ ჩემი გულ-მკერდი ამ ჩივილს გაუსენია: „ყმაწვილნ უხორცოდ დაზდილნი რა ვაჟკაცობას იზამენ? არსად არ გამიგონია ასრე გაზდილი სხვისა მენ“. ახ, რატომ ამის თქმამდინა არ დაგეყარა მიწა შენ!.. მეც მივყევ – ვხოცე ნადირი, გასუქ-გალაღეთ ლეშითა, თავის ბალღებით ჰხარობდი, მე დავრჩი თავის ტეხითა. სჯობდა კი ასე გახდომას გავთაულიყავ მეხითა; დაკარგულს ვეღარ მოვხელავ ვერა რომელის ხერხითა.","(Wife) ""Why do you put your blame on me, did I ask to be your wife? You wouldn't let me move a foot, made me sorry: ""Mzia, I love you."" You let the tears run from your eyes, and for my sake, you burst in, confronted my brothers with a sword. You found me sweeter than sugar; why do I taste so bitter now? Why lament begetting children, why speak reproachfully to God? Who ever cast out wife and children on others' mercy? Why hold us to blame for the changes in your mood?""","(Husband) Because, you foolish old man, you complained, complained: “The cold is killing my children,” you cried like a dead child: “How much firewood Berdia has, how much fire it lights,” you used to set me up as an example of life, fools. To bring it to my heart, you used to say in Georgian for me to hear, you wanted a good life, you used to bake a poisoned cake. And I, too, day by day, little by little, slowly, began to turn to my faith like a fox: today I will cut one stick, although I have many desires: “Why did you do that, my dear, pretending not to be an enemy?!” Tomorrow I will cut two, and so my heart will become like stone, that I will no longer feel anything, I even asked God for strength. You longed for the flesh of a deer, if you have ever heard of anyone killed, how many times has my heart and soul been filled with this complaint: “What kind of bravery can young men, who are born without flesh, do? I have never heard of anyone else’s slaughter.” Oh, why didn’t the earth throw you down to tell me this!.. I too will do it – I will kill the game, fatten you up with the carcass, rejoice in the head’s young, I will remain with the head’s head. It would be better to be struck down with lightning than to be like this; I will not be able to find the lost by any means.","(Husband) Because, you witless woman, you whined and complained: “The cold is wasting away the children,” you shrieked like a mother who had lost her child: “If only you saw how much wood Berdia has, what a fire he lights,” holding up fools as examples of life for me. You spoke words meant to provoke me in my hearing; you craved a good life, but you were baking poisoned bread. And so, day by day, little by little, slowly, I began to treat my own faith with fox-like cunning: today I felled one plane tree, though it pleaded with me much: “Why do you do this, Mindia, as if you were not once our friend?!” Tomorrow I felled two, and thus I turned my heart to stone, so that I would feel nothing at all; I even asked God for the strength. You craved the meat of the ibex whenever you heard of another’s kill; how many times has my heart been pierced by this grievance: “What manliness will boys raised without meat show? I have never heard of anyone else’s children being raised so.” Ah, why did the earth not cover you before you said this!.. I gave in—I slaughtered the beasts, I made you fat and merry with carcasses; you rejoiced with your children, while I was left with a breaking heart. It would have been better to be struck down by lightning than to become like this; what is lost, I can no longer reclaim by any means.","**(Husband)** Because, foolish woman, you kept complaining, lamenting: “The cold is killing the children,” and you cried like a bereaved mother: “See how much firewood Berdia has, what a fine fire he makes.” You held up fools as examples for life. You spoke in my hearing of things to be grieved over in Georgian; you longed for a good life, yet you baked poisoned *khada*. And so I, day by day, little by little, slowly began to turn away from my own convictions, by stealth: today I cut down one *chandari* tree, though many begged me, “Why are you doing that, Mindia, as if you were not the enemy?!” Tomorrow I cut down two, and thus I hardened my heart like stone, so that I would feel nothing at all, and I even asked God for strength. You longed for deer meat, and whenever you heard of someone who had been killed, how often my chest and heart were pierced by this complaint: “What manhood can boys show if they are raised without meat? I have never heard of anyone raised in such a way being anyone else’s superior.” Ah, why did the earth not swallow you up before saying that!...

I too followed along — I slaughtered beasts, fattening and delighting myself on their carcasses; you rejoiced with your children, while I was left with a splitting head. It would have been better to have been struck down by lightning than to become like this; once something is lost, I can no longer recover it by any means.",,,
185,3,The Snake Eater Ge,31,"(ცოლი) ან შენ რა გიჭირს ისეთი, თავს რად იტკივებ ძალადა; შეშის ჭრას, ნადირთ ხოცვასა სხვან რად არ სთვლიან ბრალადა?","(Husband) ""Because, you feeble-minded woman, you kept on whining, you complained. 'My children suffer from the cold', you shrieked as if they lay there dead. 'Look at Berdia's stack of wood, the fire he's lit.' You showed me fools and wanted me to live like them. In simple language you led me on, you longed for the good life and you baked a poisoned cake for me to eat. And little by little, with each day I slowly drifted away from my faith, sly as a fox, I have felled a plane tree, though they pleaded, ""Why do you do this, Mindia, you whom we thought to be our friend?"" The next day I cut down two, and so I've placed a stone heart in my breast, I have asked God to give me strength not to feel anything any more. Wild goat meat you wanted. If you heard one had been killed, how you pained my heart with your incessant whines: 'How can children grow to be brave if they don't get meat to eat? I've never heard of anyone's child brought up like this'. ""Oh I wish you had dropped dead before those words were said. I yielded, slaughtered game, fattened and pleased you with carcasses. You rejoiced in your children, whereas I was left distraught. Better for me to be struck by thunder than suffer this change; I can't retrieve what I have lost, not by any stratagem.""","(Wife) Or what is wrong with you, why do you hurt yourself so much? They don't consider cutting firewood, killing game, or anything else a crime?","(Wife) What is so wrong with you, why do you trouble yourself so? Why do others not count cutting wood or killing beasts as a sin?","**(Wife)** And what hardship is it of yours, that you hurt yourself for nothing? Why do they not count chopping firewood and killing beasts as blameworthy?",,,
186,3,The Snake Eater Ge,32,"(ქმარი) არ იცი, არა, ჭკვა-თხელო, ყბედო, ზეზერე მგრძნობარევ, თავისა სასიამოვნოდ წუთისოფლისა მცნობარევ! არა ღირს იმად – ვიგლოვო თვისი ცოდნა და ძალია, რომ ჩემთან ერთიც მათგანი, ბრიყვო, აღარსად არია?!. არ უღირს, მკვდარმა იცოდეს თავის სიკვდილი, – მკვდარია, იგლოვოს თავისი თავი, თვის ყოფნა შესაზარია? სხვა ყოფნა, ამაზე მწარე, მიპოვნე შესადარია! ამ გვარი მკვდარი დღეს მე ვარ, სხვა მკვდრებს რა უჭირთ მკვდრობითა! არიან მოსვენებულნი, არაფერს გრძნობენ გრძნობითა. რითიღა ვარგო ქვეყანას, დავცარიელდი ცოდნითა: ყვავილნი არას მეტყვიან, აღარც ცნობა მაქვს იმათი; განა მეტიღა იქნება კაცმა თავს უგდოს ხიფათი? აღარა მესმის ფრინველთი, აღარა მესმის ყანისა, აღარ მსმენია მას შემდეგ ტკბილი სალამი მწვანისა. ეს არაფერი, სხვაფრივაც აღარ ვვარგივარ არადა; გინდა აქ ვეგდო მთაშია, გინდა ჩავიდე ბარადა, ჩემ ფერას უკეთურებსა არვინ იყიდის ჩალადა. ვეღარას ვარგებ ქვეყანას მტრის მამგერებელს ჯარშია, მიტომ, რომ წინანდებული ცნება აღარ მაქვს თავშია. რატომ მალედვე არ გაქრა ჩემი ვარსკვლავი ცაშია! დღესნამდე მტრები შინაით ვერა ძვრებოდენ კარშია შიშით, და ეს რომ გაიგონ, მოვლენ, მიწა-მტვრად გვაქცევენ, ჩვენ სახლებს, ციხე-კოშკებსა ნაოხრად გადააქცევენ. ცოცხალი ამას ვერ ვნახავ, თქვენი დღეც გათაულია, თქვენგან დავკარგე გონება, წმინდა გავყიდე რჯულია… ახლა ქვეყანაც დავღუპო, თქვენ პირში გედგასთ სულია!.. ან მე რად მინდა სიცოცხლე, ან თქვენ გაცოცხლოთ რაღადა, თუ მთელი ჩემი არსება აღარ იქნება საღადა?!. ან აქ რა პირით ვიცოცხლო? თავს რით ვიმართლებ ღმერთთანა? ყველასთან შარცხვენილი ვარ – ცოცხლებთანა და მკვდრებთანა. რისთვისღა მინდა აბჯარი, რისათვის მინდა ხმალია, თუ კი ჩემს მტრისად დაკრულსა აღარ ექნება ძალია?! ამ მიწის ამონაცენი ჩემი სესხი და ვალია, როგორღა ან პური ვჭამო, როგორ დავლიო წყალია?!","(Wife) ""Why should such a thing distress you, why do you torment yourself, why don't others think it wrong to fell the trees or slaughter game?""","(Husband) Don't you know, no, you clever, talkative, sensitive, knowing the world to your own pleasure! Isn't it worth it – to mourn your own knowledge and strength, that not one of them is with me, you fool, anywhere?! Isn't it worth it for a dead person to know his own death – he is dead, to mourn his own existence, is his existence terrible? Find another existence, more bitter than this, that compares to me! I am the dead person today, what trouble do other dead people have with their mortality! They are at rest, they feel nothing with their senses. What good am I to the world, I have become empty of knowledge: flowers will not say no to me, I no longer have any knowledge of them; will a man be more likely to throw himself into danger? I no longer hear the birds, I no longer hear the corn, I have not heard the sweet greeting of the green since then. This is nothing, I am no longer fit for anything else; whether I want to live here in the mountains, or go down to the forest, no one will buy my color for straw from the wicked. I am no longer fit for the country, for the enemy is in the army, because I no longer have the concept of the past in my head. Why has my star not disappeared in the sky sooner! Until now, the enemies have not been able to move from house to house in fear, and if they hear this, they will come, they will turn us into dust, they will turn our houses, castles and towers into ruins. I can't see this alive, your days are over, I've lost my mind to you, I've sold the holy law... Now I'll destroy the world too, you have a soul in your mouth!.. Or why do I want to live, or why should you live, if my whole being will no longer be worthless?! Or with what mouth can I live here? How can I justify myself to God? I'm ashamed of everyone - the living and the dead. Why do I want armor, why do I want a sword, if the one who has become my enemy will no longer have power?! The destruction of this land is my debt and debt, how can I eat bread, how can I drink water?!","(Husband) You do not know, no, you shallow-minded, chatterer, superficial feeler, who knows the world only for your own pleasure! Is it not worth it—to mourn my own knowledge and power, when not a single one of them, you fool, is with me anymore?! Is it not worth it for a dead man to know his own death—he is dead; should he mourn himself, is his existence not horrific? Find me another existence, more bitter than this, to compare! Such a dead man am I today; what do other dead ones suffer in their death! They are at rest, they feel nothing through their senses. How can I serve the land anymore, I am emptied of knowledge: the flowers tell me nothing, I no longer have understanding of them; could a man face a greater peril? I no longer hear the birds, I no longer hear the field, I haven't heard since then the sweet greeting of the green. This is nothing, in other ways too I am good for nothing; whether I lie here in the mountains or go down to the plains, no one would buy a wretch like me for a piece of straw. I can no longer serve the land in the army that repels the enemy, because I no longer have my former wisdom in my head. Why did my star not vanish from the sky long ago! Until today, enemies from within dared not cross the threshold for fear, but if they learn of this, they will come, turn us to dust and earth, turn our houses, fortresses, and towers into ruins. I will not live to see this, your days are also over; because of you I lost my mind, I betrayed my holy faith... Now should I ruin the country too, while you still draw breath!.. Or why do I need life, or why should I let you live, if my entire being is no longer sound?! Or with what face can I live here? How shall I justify myself before God? I am shamed before everyone—the living and the dead. Why do I need armor, why do I need a sword, if my strike against the enemy will no longer have power?! What springs from this earth is my debt and my duty; how can I eat bread, how can I drink water?!","**(Husband)** You do not know, no, you thin-minded, chatterbox, over-sensitive fool, you who know the world only for your own pleasure! It is not worth it—for me to mourn my knowledge and strength, since not even one of them, fool, remains anywhere with me anymore?! It is not fitting that the dead should know their own death—dead is he who should mourn himself, whose existence is dreadful? Find me another existence, more bitter than this, to compare with it! Such a dead man today am I; what hardship is there for other dead ones in being dead? They are at rest, they feel nothing with feeling. How then can I still be of use to the world, when I have been emptied of knowledge: the flowers tell me nothing, nor do I have any awareness of them; what more is there, that a man should expose himself to danger? I no longer hear the birds, I no longer hear the field, and since then I have not heard the sweet greeting of the green. That is not all; in other ways too I am no longer of any use; whether I lie here in the mountains or go down to the plain, no one will buy my kind of wickedness for straw. I can no longer serve the world in the army that repels the enemy, because I no longer have the former understanding in my head. Why did my star not vanish from the sky sooner! Until today enemies could not move from within the house to the door in fear, and if they learn this, they will come and turn us to dust; they will turn our houses, fortresses, and towers into ruins. I will not see this while alive; your days are numbered too, I have lost my mind because of you, I have sold the holy faith… Now let me ruin the world too, since the breath is in your mouths!.. Why then do I need life, or why should I bring you back to life, if my whole being will no longer be sound?! Or with what face should I live here? How can I justify myself before God? I am disgraced before everyone—before the living and the dead. Why then do I need armor, why do I need a sword, if the one struck down as my enemy will no longer have strength?! My debt and obligation are born from this earth; how then can I eat bread, how can I drink water?!",,,
