Article ID,Article Name,Paragraph,Original,English,Google,Gemini,ChatGPT,English - Google,English - Gemini,English - ChatGPT
8,Bul Bulgaria Submits,1,България предаде на Европейската комисия Националния план за диверсификация на доставките на природен газ (07.05.2026 13:20),Bulgaria Submits National Plan for Diversification of Natural Gas Supplies to European Commission (07.05.2026 13:33),Bulgaria submitted the National Plan for Diversification of Natural Gas Supplies to the European Commission (07.05.2026 13:20),Bulgaria submitted the National Natural Gas Supply Diversification Plan to the European Commission (07.05.2026 13:20),Bulgaria submitted the National Plan for Diversification of Natural Gas Supplies to the European Commission (07.05.2026 13:20),,,
8,Bul Bulgaria Submits,2,"България официално предаде на Европейската комисия своя Национален план за диверсификация на доставките на природен газ, изготвен в съответствие с новия европейски регламент за постепенно прекратяване на вноса на руски газ, съобщиха от Министерството на енергетиката. Документът представя цялостната стратегия на страната за гарантиране на сигурни, устойчиви и конкурентни доставки, основана на алтернативни източници, нови маршрути и модернизирана инфраструктура.","Bulgaria has submitted its national plan for diversification of natural gas supplies to the European Commission, the Energy Ministry’s press office said on Thursday. The document was drafted under a new EU regulation on phasing out imports of Russian gas and sets out a strategy for secure, sustainable and competitive supplies based on alternative sources, new routes and upgraded infrastructure.","Bulgaria has officially submitted to the European Commission its National Plan for Diversification of Natural Gas Supplies, prepared in accordance with the new European regulation for the gradual cessation of Russian gas imports, the Ministry of Energy announced. The document presents the country's overall strategy for ensuring secure, sustainable and competitive supplies, based on alternative sources, new routes and modernized infrastructure.","Bulgaria has officially submitted its National Plan for the diversification of natural gas supplies to the European Commission, prepared in accordance with the new European regulation for the phase-out of Russian gas imports, the Ministry of Energy announced. The document presents the country's comprehensive strategy for ensuring secure, sustainable, and competitive supplies, based on alternative sources, new routes, and modernized infrastructure.","Bulgaria has officially submitted to the European Commission its National Plan for Diversification of Natural Gas Supplies, prepared in accordance with the new European regulation on the gradual phase-out of imports of Russian gas, the Ministry of Energy announced. The document presents the country’s comprehensive strategy for ensuring secure, sustainable, and competitive supplies, based on alternative sources, new routes, and modernized infrastructure.",,,
8,Bul Bulgaria Submits,3,"Планът поставя силен акцент върху развитието на Вертикалния газов коридор, разширяването на междусистемните връзки, увеличаването на капацитета на ПГХ „Чирен“ и достъпа до международни LNG пазари.","The plan puts a strong focus on developing the Vertical Gas Corridor, expanding interconnectors, increasing the capacity of the Chiren underground gas storage facility and securing access to international LNG markets.","The plan places strong emphasis on the development of the Vertical Gas Corridor, the expansion of interconnections, the increase in the capacity of the Chiren UGS, and access to international LNG markets.","The plan places a strong emphasis on the development of the Vertical Gas Corridor, the expansion of interconnectors, increasing the capacity of the Chiren UGS, and access to international LNG markets.","The plan places a strong emphasis on the development of the Vertical Gas Corridor, the expansion of intersystem connections, the increase of the capacity of the Chiren gas storage facility, and access to international LNG markets.",,,
8,Bul Bulgaria Submits,4,"С изготвянето на плана демонстрирахме проактивна позиция, допринасяйки за изпълнение на общата европейска цел за енергийна независимост и устойчивост, изтъкна по този повод служебният министър на енергетиката Трайчо Трайков, цитиран в съобщението. По неговите думи документът затвърждава лидерската роля на страната при гарантиране на енергийната сигурност за икономиките и гражданите на Стария континент.","By drafting the plan, Bulgaria took a proactive approach and contributed to the shared European goal of energy independence and resilience, caretaker Energy Minister Traicho Traikov said. He added that the document reinforced the country’s leading role in ensuring energy security for the economies and citizens of Europe.","By preparing the plan, we demonstrated a proactive position, contributing to the implementation of the common European goal of energy independence and sustainability, said Acting Minister of Energy Traycho Traykov, quoted in the announcement. According to him, the document reinforces the country's leadership role in ensuring energy security for the economies and citizens of the Old Continent.","""By developing the plan, we have demonstrated a proactive stance, contributing to the achievement of the shared European goal of energy independence and sustainability,"" emphasized caretaker Minister of Energy Traicho Traikov on this occasion, as quoted in the statement. According to him, the document reinforces the country's leadership role in ensuring energy security for the economies and citizens of the Old Continent.","By preparing the plan, we demonstrated a proactive stance, contributing to the achievement of the common European goal of energy independence and resilience, the interim Minister of Energy, Traicho Traikov, emphasized on this occasion, as quoted in the statement. According to him, the document reinforces the country’s leading role in ensuring energy security for the economies and citizens of the Old Continent.",,,
8,Bul Bulgaria Submits,5,"Европейската комисия беше информирана, че страната вече изпълнява ключови мерки, включително инфраструктурни проекти, оптимизация на системната гъвкавост и механизми за координация между институциите и операторите. Планът подчертава, че предприетите действия са напълно съобразени с принципите на солидарност и свободно движение на газ в рамките на ЕС.","The European Commission was told that Bulgaria was already implementing key measures, including infrastructure projects, system flexibility optimization and mechanisms for coordination between institutions and operators. The plan notes that the steps taken fully follow the principles of solidarity and the free movement of gas within the EU.","The European Commission was informed that the country is already implementing key measures, including infrastructure projects, optimization of system flexibility and coordination mechanisms between institutions and operators. The plan underlines that the actions taken are fully consistent with the principles of solidarity and free movement of gas within the EU.","The European Commission was informed that the country is already implementing key measures, including infrastructure projects, optimization of system flexibility, and coordination mechanisms between institutions and operators. The plan emphasizes that the actions taken are fully aligned with the principles of solidarity and the free movement of gas within the EU.","The European Commission was informed that the country is already implementing key measures, including infrastructure projects, optimization of system flexibility, and coordination mechanisms between institutions and operators. The plan emphasizes that the actions taken are fully aligned with the principles of solidarity and the free movement of gas within the EU.",,,
8,Bul Bulgaria Submits,6,"С този стратегически документ България показва, че действа навременно, последователно и в пълно съответствие с европейските цели, като превръща диверсификацията в реална, измерима и устойчива политика, каза още министър Трайков. Страната демонстрира, че разполага с конкретни проекти, ясни срокове и стабилна визия за бъдещето на енергийната система.","With this strategic document, Bulgaria is acting in a timely and consistent way and in full line with European goals, turning diversification into a real, measurable and sustainable policy, Traikov said. He added that the country had specific projects, clear deadlines and a stable vision for the future of the energy system.","With this strategic document, Bulgaria shows that it is acting in a timely, consistent and fully compliant manner with European goals, turning diversification into a real, measurable and sustainable policy, Minister Traykov added. The country demonstrates that it has concrete projects, clear deadlines and a stable vision for the future of the energy system.","With this strategic document, Bulgaria shows that it is acting in a timely and consistent manner, in full alignment with European goals, by turning diversification into a real, measurable, and sustainable policy, Minister Traykov added. The country demonstrates that it has concrete projects, clear deadlines, and a stable vision for the future of the energy system.","With this strategic document, Bulgaria shows that it is acting in a timely, consistent manner and in full alignment with European objectives, turning diversification into a real, measurable, and sustainable policy, Minister Traikov also said. The country demonstrates that it has concrete projects, clear deadlines, and a stable vision for the future of the energy system.",,,
8,Bul Bulgaria Submits,7,"Предаването на плана подчертава ролята на България като надежден партньор в регионалната енергийна архитектура и активен участник в изграждането на модерна, свързана и конкурентна инфраструктура. Документът изпраща ясен сигнал, че страната работи последователно за намаляване на зависимостите, повишаване на сигурността на доставките и укрепване на устойчивостта на европейския енергиен пазар.","Submitting the plan underlines Bulgaria’s role as a reliable partner in the region’s energy architecture and an active participant in building modern, connected and competitive infrastructure. The document sends a clear signal that the country is working consistently to reduce dependencies, improve security of supply and strengthen the resilience of the European energy market.","The submission of the plan underlines Bulgaria's role as a reliable partner in the regional energy architecture and an active participant in the construction of a modern, connected and competitive infrastructure. The document sends a clear signal that the country is working consistently to reduce dependencies, increase security of supply and strengthen the resilience of the European energy market.","The submission of the plan highlights Bulgaria's role as a reliable partner in the regional energy architecture and an active participant in the development of a modern, interconnected, and competitive infrastructure. The document sends a clear signal that the country is working consistently to reduce dependencies, enhance security of supply, and strengthen the resilience of the European energy market.","The submission of the plan underscores Bulgaria’s role as a reliable partner in the regional energy architecture and an active participant in building modern, interconnected, and competitive infrastructure. The document sends a clear signal that the country is working consistently to reduce dependencies, increase supply security, and strengthen the resilience of the European energy market.",,,
8,Bul Bulgaria Submits,8,"С представянето на Националния план България затвърждава своя ангажимент към общите европейски цели и доказва, че превръща политическите приоритети в конкретни действия, които имат реален ефект за страната и региона, допълват от Министерството на енергетиката.","By presenting the national plan, Bulgaria reaffirmed its commitment to shared European goals and showed it is turning political priorities into concrete actions with a real impact for the country and the region, the ministry’s press release said.","By presenting the National Plan, Bulgaria reinforces its commitment to common European goals and proves that it is transforming political priorities into concrete actions that have a real effect for the country and the region, the Ministry of Energy added.","With the presentation of the National Plan, Bulgaria reaffirms its commitment to common European goals and proves that it is turning political priorities into concrete actions that have a real impact on the country and the region, the Ministry of Energy added.","With the presentation of the National Plan, Bulgaria reaffirms its commitment to the common European goals and demonstrates that it is turning political priorities into concrete actions that have a real impact on the country and the region, the Ministry of Energy added.",,,
9,Bul Dispute Erupts,1,За скандал в българската църква “Свети Георги Победоносец” в Одрин съобщават местни медии; причината е искане на гръцки духовници за богослужение на гръцки език (09.05.2026 15:36),Dispute Erupts at Bulgarian Church in Edirne over Demand for Greek-Language Service (09.05.2026 15:52),"Local media report a scandal in the Bulgarian church ""St. George the Victorious"" in Edirne; the reason is a request by Greek clergy for worship in Greek (09.05.2026 15:36)","Local media report a scandal at the Bulgarian church ""St. George the Victorious"" in Edirne; the reason is a request by Greek clergy for a service in the Greek language (09.05.2026 15:36)",Local media report a scandal in the Bulgarian church “St. George the Victorious” in Edirne; the reason is a request by Greek clergy for a service in Greek (09.05.2026 15:36),,,
9,Bul Dispute Erupts,2,За скандал в българската църква “Свети Георги Победоносец” в Одрин заради настояване на гръцките духовници да извършат богослужението по случай Гергьовден на гръцки език съобщават местни медии.,"A dispute broke out at the Bulgarian Orthodox church St George the Victorious Church in Edirne after Greek Orthodox clergy reportedly insisted that the St George's Day service be conducted in Greek, according to local media reports.","Local media are reporting a scandal in the Bulgarian church ""St. George the Victorious"" in Edirne due to the Greek clergy's insistence on performing the service on the occasion of St. George's Day in Greek.","Local media report a scandal at the Bulgarian church ""St. George the Victorious"" in Edirne over the insistence of Greek clergy to conduct the St. George's Day service in Greek.","Local media report a scandal at the Bulgarian church “Saint George the Victorious” in Edirne, caused by the insistence of Greek clergy to conduct the service for St. George’s Day in Greek.",,,
9,Bul Dispute Erupts,3,В резултат на тази ситуация настоятелството на цариградските българи е наложило забрана за богослужения в българските църкви в Одрин на гръцки език.,"Following the incident, the board of the Bulgarian Orthodox community in Istanbul announced a ban on Greek-language services in the Bulgarian churches in Edirne.","As a result of this situation, the board of trustees of the Bulgarians of Constantinople has imposed a ban on services in the Bulgarian churches in Edirne in the Greek language.","As a result of this situation, the board of trustees of the Constantinople Bulgarians imposed a ban on conducting services in the Greek language in the Bulgarian churches in Adrianople.","As a result of this situation, the board of the Bulgarian community in Constantinople imposed a ban on services in the Bulgarian churches in Edirne being conducted in Greek.",,,
9,Bul Dispute Erupts,4,"По информация на сайта “Батъ Експрес” скандалът е избухнал, когато гръцкият митрополит, който трябвало да ръководи службата в българската православна църква, намираща се в одринския квартал Къйък, настоял тя да бъде изнесена на гръцки език. Митрополитът е изпратен от Вселенската патриаршия в Истанбул.","According to local outlet Bati Ekspres, the dispute began when the Greek metropolitan sent by the Ecumenical Patriarchate of Constantinople insisted on conducting the liturgy in Greek at the Bulgarian church located in Edirne's Kiyik district.","According to information on the website ""Bat Express"", the scandal erupted when the Greek metropolitan, who was supposed to lead the service in the Bulgarian Orthodox Church, located in the Edirne district of Kiyik, insisted that it be performed in Greek. The metropolitan was sent by the Ecumenical Patriarchate in Istanbul.","According to information from the website ""Batı Express,"" the scandal broke out when the Greek metropolitan, who was supposed to lead the service in the Bulgarian Orthodox church located in the Kıyık neighborhood of Edirne, insisted that it be conducted in Greek. The metropolitan was sent by the Ecumenical Patriarchate in Istanbul.","According to information on the “Bată Express” website, the scandal broke out when the Greek metropolitan, who was supposed to lead the service in the Bulgarian Orthodox church located in the Kıyık district of Edirne, insisted that it be conducted in Greek. The metropolitan was sent by the Ecumenical Patriarchate in Istanbul.",,,
9,Bul Dispute Erupts,5,"Присъстващите в църквата стотици българи обаче се възпротивили на гръцкия духовник. Стигнало се до скандал, като българските граждани настоявали, че в българската църква богослуженията трябва да се изнасят на български, а не на гръцки език, който не разбират, посочва цитираният източник.","Hundreds of Bulgarians attending the celebration objected, arguing that services in a Bulgarian church should be held in Bulgarian rather than in Greek, which many of them do not understand.","However, hundreds of Bulgarians present in the church opposed the Greek clergyman. A scandal broke out, with Bulgarian citizens insisting that in the Bulgarian church, services should be held in Bulgarian, and not in Greek, which they do not understand, the cited source indicates.","However, the hundreds of Bulgarians present in the church opposed the Greek cleric. A scandal ensued, with the Bulgarian citizens insisting that in the Bulgarian church, services should be conducted in Bulgarian rather than in Greek, which they do not understand, the cited source states.","However, the hundreds of Bulgarians present in the church opposed the Greek clergyman. A scandal ensued, with the Bulgarian citizens insisting that services in the Bulgarian church should be conducted in Bulgarian, not in Greek, which they did not understand, the cited source notes.",,,
9,Bul Dispute Erupts,6,"Гергьовден е и патронен празник на българската православна църква в одринския квартал Къйък и специално за празника са пристигнали стотици българи, отбелязват местните медии.","St George's Day is also the patron feast of the church, and hundreds of Bulgarians had travelled to Edirne for the occasion, local media noted.","St. George's Day is also the patron saint of the Bulgarian Orthodox Church in the Edirne neighborhood of Kyyk, and hundreds of Bulgarians have arrived especially for the holiday, local media note.","Saint George's Day is also the patronal feast of the Bulgarian Orthodox church in the Kıyık neighborhood of Edirne, and hundreds of Bulgarians have arrived specifically for the holiday, local media report.","St. George’s Day is also the patronal feast of the Bulgarian Orthodox church in the Kıyık district of Edirne, and hundreds of Bulgarians have arrived especially for the celebration, local media report.",,,
9,Bul Dispute Erupts,7,"Скандалът предизвика много силен отзвук сред общността на православните българи в Истанбул, а темата беше отразена и от други медии като ""Хабертюрк"", ""Йени бирлик"" и други.",The dispute triggered a strong reaction among the Bulgarian Orthodox community in Istanbul and was also covered by Turkish media outlets including Haberturk and Yeni Birlik.,"The scandal caused a very strong response among the Orthodox Bulgarian community in Istanbul, and the topic was also covered by other media outlets such as ""Habertürk"", ""Yeni Birlik"" and others.","The scandal resonated strongly within the Orthodox Bulgarian community in Istanbul, and the topic was also covered by other media outlets such as ""Habertürk"", ""Yeni Birlik"", and others.","The scandal caused a very strong reaction among the community of Orthodox Bulgarians in Istanbul, and the topic was also covered by other media such as ""Habertürk"", ""Yeni Birlik"", and others.",,,
9,Bul Dispute Erupts,8,"„От името на истанбулската българска общност дойдохме днес в Одрин, за да проведем традиционното богослужение. Ние сме енорията и собствениците на тази църква /вкл. и на църквата ""Свети Константин и Елена"" в Одрин/. При пристигането ни обаче бяхме информирани чрез свещеници, изпратени от гръцкия митрополит на Одрин, че няма да можем да провеждаме богослужения на български език. Вместо това ни беше казано, че службите ще се провеждат с гръцки свещеници. Не приехме това. Защото това е българска църква и ние вярваме, че службите трябва да се провеждат на български език”, заяви председателят на настоятелството на Фондацията на православните църкви на Българската екзархия в Истанбул и на общността на цариградските българи Димитри Йотеф. ""Затова, като Фондация на православните българи ние взехме следното решение. От днес затваряме нашата църква за богослужения, докато не се уреди проблемът службите да се провеждат на български език. В същото време решихме да забраним на одринския митрополит да влиза в църквата, докато не бъде дадено разрешение за служби на български език. Разбира се, тя ще бъде отворена за посещения. Хората могат да идват и да се молят, да палят свещи. Няма пречка за това. Служби обаче няма да се изнасят”, добави Йотеф, цитиран от местни медии. По думите му решението се отнася и за двете църкви в град Одрин. “Честно казано, това решение трябваше да бъде взето преди години. Изпитахме голяма скръб след смъртта на покойния отец Александър Чъкърък. Той беше много ценен за нас. След смъртта му през последните три години бяхме подложени на силен натиск от митрополита. Затова днес се срещнахме с управителния съвет и стигнахме дотам да вземем това решение"", допълни той.","Dimitri Yotef, chairman of the Foundation of the Orthodox Churches of the Bulgarian Exarchate in Istanbul, said the community had travelled to Edirne to conduct the traditional service in Bulgarian but had been informed that only Greek clergy would officiate. ""This is a Bulgarian church and we believe services should be held in Bulgarian,"" Yotef said, adding that the foundation had decided to suspend religious services in the churches until the issue is resolved. The decision applies to both Bulgarian churches in Edirne, though they will remain open for visits and prayer. Yotef also said tensions over the issue had existed for years, particularly after the death of Father Alexander Chakirik, whom he described as highly respected by the community.","""On behalf of the Istanbul Bulgarian community, we came to Edirne today to hold the traditional service. We are the parish and the owners of this church /including the church of ""St. Constantine and Helena"" in Edirne/. However, upon our arrival, we were informed by priests sent by the Greek Metropolitan of Edirne that we would not be able to hold services in Bulgarian. Instead, we were told that the services would be held with Greek priests. We did not accept this. Because this is a Bulgarian church and we believe that the services should be held in Bulgarian,"" said Dimitri Yotef, chairman of the board of trustees of the Foundation of Orthodox Churches of the Bulgarian Exarchate in Istanbul and the community of Bulgarians in Constantinople. ""Therefore, as the Foundation of Orthodox Bulgarians, we have made the following decision. Starting today, we are closing our church for services until the issue of services being held in Bulgarian is resolved. At the same time, we have decided to prohibit the Metropolitan of Edirne from entering the church until permission is granted for services in Bulgarian. Of course, it will be open for visits. People can come and pray, light candles. There is no obstacle to this. However, services will not be held outside,"" Yotef added, quoted by local media. According to him, the decision applies to both churches in the city of Edirne. ""Honestly, this decision should have been made years ago. We experienced great sorrow after the death of the late Father Alexander Çıkaruk. He was very valuable to us. After his death, we were subjected to strong pressure from the Metropolitan for the last three years. That is why we met with the board of directors today and came to the point of making this decision,"" he added.","""On behalf of the Istanbul Bulgarian community, we came to Edirne today to conduct the traditional worship service. We are the parish and the owners of this church /including the Church of Saint Constantine and Helena in Edirne/. Upon our arrival, however, we were informed through priests sent by the Greek Metropolitan of Edirne that we would not be able to conduct services in the Bulgarian language. Instead, we were told that the services would be held with Greek priests. We did not accept this. Because this is a Bulgarian church and we believe that the services should be conducted in the Bulgarian language,"" stated Dimitri Yotef, Chairman of the Board of Trustees of the Foundation of the Orthodox Churches of the Bulgarian Exarchate in Istanbul and the community of Istanbul Bulgarians.

""Therefore, as the Foundation of Orthodox Bulgarians, we have made the following decision. From today, we are closing our church for services until the issue of conducting services in the Bulgarian language is resolved. At the same time, we decided to ban the Metropolitan of Edirne from entering the church until permission is granted for services in Bulgarian. Of course, it will remain open for visits. People can come and pray, light candles. There is no obstacle to that. However, services will not be performed,"" added Yotef, as quoted by local media.

According to him, the decision applies to both churches in the city of Edirne. “To be honest, this decision should have been made years ago. We experienced great sorrow after the death of the late Father Alexander Chakaruk. He was very precious to us. Since his death, over the last three years, we have been subjected to strong pressure from the Metropolitan. Therefore, today we met with the board of directors and reached the point of making this decision,"" he added.","“On behalf of the Istanbul Bulgarian community, we came to Edirne today to hold the traditional liturgy. We are the parish and the owners of this church, including the Church of St. Constantine and Helena in Edirne. However, upon our arrival, we were informed by priests sent by the Greek Metropolitan of Edirne that we would not be able to conduct services in Bulgarian. Instead, we were told that the services would be held with Greek priests. We did not accept this, because this is a Bulgarian church and we believe that the services should be conducted in Bulgarian,” said Dimitri Yotef, chairman of the board of the Foundation of Orthodox Churches of the Bulgarian Exarchate in Istanbul and of the community of the Bulgarians of Constantinople.

“For that reason, as the Foundation of Orthodox Bulgarians, we have taken the following decision. As of today, we are closing our church for liturgical services until the issue of holding services in Bulgarian is resolved. At the same time, we have decided to forbid the Metropolitan of Edirne from entering the church until permission is granted for services in Bulgarian. Of course, it will remain open for visits. People may come and pray, light candles. There is no obstacle to that. However, no services will be held,” Yotef added, as cited by local media.

According to him, the decision applies to both churches in the city of Edirne. “Frankly speaking, this decision should have been made years ago. We experienced great sorrow after the death of the late Father Alexander Chakarak. He was very valuable to us. After his death, over the past three years, we were subjected to strong pressure from the Metropolitan. That is why today we met with the board and came to the point of making this decision,” he added.",,,
9,Bul Dispute Erupts,9,"Официални български представители също са се намирали в църквата за днешното богослужение. „Днес в нашата църква се случи един много неприятен инцидент, на който всички станахте свидетели. Можем да го наречем неочаквана ситуация, но трябва да се каже и че това е продължение на дългогодишен проблем. Защото отдавна се сблъскваме със същите трудности. Негово Светейшество Митрополитът наложи ограничение за провеждане на служби на български език. В Република Турция обаче службите и богослуженията във всяка църква или място за поклонение се извършват на езика на съответната общност. Република Турция е държава, която еднакво защитава правата на различните народи, различните деноминации и религиозни групи. Със съжаление обаче трябва да заявя, че Негово Светейшество Митрополитът не разбра нашата чувствителност по този въпрос. Той може да е от гръцки произход, но въпросът тук е езикът, културата и правото на общността да практикува вярата си на собствения си език“, заяви българският генерален консул в Одрин Радослава Кафеджийска пред одринските медии.","Bulgarian officials were also present at the service. Bulgaria's Consul General in Edirne, Radoslava Kafedzhiyska, told local media that the dispute reflected a longstanding problem involving restrictions on Bulgarian-language worship. ""In the Republic of Turkiye, services in every church or place of worship are conducted in the language of the respective community,"" she said, adding that the issue concerned language, culture and the right of the community to practise its faith in its own language.","Official Bulgarian representatives were also in the church for today's service. ""Today, a very unpleasant incident occurred in our church, which you all witnessed. We can call it an unexpected situation, but it must also be said that this is a continuation of a long-standing problem. Because we have been facing the same difficulties for a long time. His Holiness the Metropolitan imposed a restriction on holding services in the Bulgarian language. In the Republic of Turkey, however, services and worship in every church or place of worship are held in the language of the respective community. The Republic of Turkey is a state that equally protects the rights of different peoples, different denominations and religious groups. However, I must regretfully state that His Holiness the Metropolitan did not understand our sensitivity on this issue. He may be of Greek origin, but the issue here is the language, culture and the right of the community to practice its faith in its own language,"" said the Bulgarian Consul General in Edirne Radoslava Kafedjiyska to the Edirne media.","Official Bulgarian representatives were also present in the church for today's service. ""Today, a very unpleasant incident occurred in our church, which you all witnessed. We can call it an unexpected situation, but it must also be said that this is a continuation of a long-standing problem. Because we have been facing the same difficulties for a long time. His Eminence the Metropolitan imposed a restriction on conducting services in the Bulgarian language. In the Republic of Turkey, however, services and worship in every church or place of worship are conducted in the language of the respective community. The Republic of Turkey is a state that equally protects the rights of different peoples, different denominations, and religious groups. With regret, however, I must state that His Eminence the Metropolitan did not understand our sensitivity on this matter. He may be of Greek origin, but the issue here is the language, the culture, and the right of the community to practice its faith in its own language,"" stated the Bulgarian Consul General in Edirne, Radoslava Kafedzhiyska, to the Edirne media.","Official Bulgarian representatives were also present in the church for today’s service. “Today, a very unpleasant incident took place in our church, which you all witnessed. We can call it an unexpected situation, but it must also be said that this is a continuation of a long-standing problem. Because we have long been facing the same difficulties. His Holiness the Metropolitan imposed a restriction on holding services in the Bulgarian language. However, in the Republic of Turkey, services and liturgies in every church or place of worship are conducted in the language of the respective community. The Republic of Turkey is a state that equally protects the rights of different peoples, different denominations, and religious groups. Unfortunately, I must state that His Holiness the Metropolitan did not understand our sensitivity on this issue. He may be of Greek origin, but the issue here is language, culture, and the right of the community to practice its faith in its own language,” said the Bulgarian Consul General in Edirne, Radoslava Kafedzhiyska, to the Edirne media.",,,
9,Bul Dispute Erupts,10,След доста продължителни и разгорещени спорове и най-вече заради настоятелните искания на българските граждани в защита на правото им да изнасят молитвите си на български език е била прочетена молитва на български език.,"After lengthy arguments and strong demands from Bulgarian worshippers, a prayer was eventually read in Bulgarian.","After quite lengthy and heated debates, and mostly due to the insistent demands of Bulgarian citizens in defense of their right to offer their prayers in Bulgarian, a prayer was read in Bulgarian.","After quite prolonged and heated debates, and primarily due to the insistent demands of Bulgarian citizens in defense of their right to offer their prayers in Bulgarian, a prayer was read in the Bulgarian language.","After quite prolonged and heated debates, and above all because of the persistent demands of Bulgarian citizens in defense of their right to recite their prayers in the Bulgarian language, a prayer was read in Bulgarian.",,,
9,Bul Dispute Erupts,11,"Скандалите около българските църкви в Одрин са основно свързани с опити за намеса на Вселенската патриаршия, забрани за богослужение на български език и спорове за стопанисването на храмовете. Вселенският патриарх Вартоломей е критикуван за действия, целящи да наложи гръцко присъствие, включително чрез служба на гръцки език, посочват запознати с проблема специалисти.","Disputes surrounding the Bulgarian churches in Edirne have long centred on attempts by the Ecumenical Patriarchate to impose Greek-language services and influence over the administration of the churches, according to observers familiar with the issue.","The scandals surrounding the Bulgarian churches in Edirne are mainly related to attempts by the Ecumenical Patriarchate to intervene, bans on worship in the Bulgarian language, and disputes over the management of the temples. Ecumenical Patriarch Bartholomew has been criticized for actions aimed at imposing a Greek presence, including through services in the Greek language, experts familiar with the issue point out.","The scandals surrounding the Bulgarian churches in Edirne are primarily linked to attempts at interference by the Ecumenical Patriarchate, bans on conducting services in the Bulgarian language, and disputes over the management of the temples. Ecumenical Patriarch Bartholomew has been criticized for actions intended to impose a Greek presence, including through services held in Greek, according to experts familiar with the issue.","The scandals surrounding the Bulgarian churches in Edirne are mainly related to attempts by the Ecumenical Patriarchate to intervene, bans on worship in the Bulgarian language, and disputes over the management of the churches. Ecumenical Patriarch Bartholomew has been criticized for actions aimed at imposing a Greek presence, including through services in the Greek language, experts familiar with the issue say.",,,
9,Bul Dispute Erupts,12,"В българските църкви в Истанбул ""Свети Стефан"" и ""Свети Йоан Рилски"" в българската Екзархия богослужението се извършва на български език, като единственото изключение е посещение от Вселенския патриарх, когато молитвите се отправят на гръцки.","In the Bulgarian churches St Stephen Church and St Ivan Rilski Church in Istanbul, services are normally conducted in Bulgarian, with Greek used only during visits by Ecumenical Patriarch Bartholomew I.","In the Bulgarian churches in Istanbul, ""St. Stephen"" and ""St. John of Rila"" in the Bulgarian Exarchate, the service is held in Bulgarian, with the only exception being a visit by the Ecumenical Patriarch, when prayers are said in Greek.","In the Bulgarian churches in Istanbul, ""St. Stephen"" and ""St. John of Rila"" at the Bulgarian Exarchate, divine services are conducted in Bulgarian, with the only exception being visits by the Ecumenical Patriarch, when prayers are offered in Greek.","In the Bulgarian churches in Istanbul, ""St. Stephen"" and ""St. John of Rila,"" under the Bulgarian Exarchate, the liturgy is conducted in Bulgarian, with the only exception being a visit by the Ecumenical Patriarch, when the prayers are offered in Greek.",,,
