,Article ID,Article Name,Paragraph,Georgian,English,Google,Gemini,ChatGPT,English - Google,English - Gemini,English - ChatGPT
209,10,Ge Original Ipn News,49,"„ევროპის ერთიანობა ვერ იქნა მიღწეული და ჩვენ მივიღეთ ომი“ - ევროკავშირის დღევანდელი ხელმძღვანელობის მოქმედებები აჩვენებს, რომ ის ვერ იაზრებს შუმანის დეკლარაციის ამ ფუძემდებლურ დასკვნას. ევროკავშირის მიმდინარე პოლიტიკა არ ტოვებს სხვაგვარი ახსნის სივრცეს, გარდა იმისა, რომ ის მიმართულია დაპირისპირების გაღრმავებისა და უთანხმოებების ზრდისკენ. ევროპარლამენტის უსამართლო და პოლიტიკურად მოტივირებული რეზოლუციები, პოლიტიკური და ეკონომიკური შურისძიების არაერთი მუქარა, საქართველოს შიდა საქმეებში მუდმივი ჩარევა - ეს მხოლოდ რამდენიმე მაგალითია იმ მიზანმიმართული მცდელობებისა, რომლებიც მიზნად ისახავს დაპირისპირების წაქეზებას როგორც საქართველოს შიგნით, ისე საქართველო-ევროკავშირის ურთიერთობაში. ნამდვილი ერთიანი ევროპა არის ის, რომელიც არა მხოლოდ მომავალ ომებს აღკვეთს, არამედ მიმდინარე კონფლიქტებსაც დაასრულებს. თუმცა, სამწუხაროდ, საქართველოს მიმართ ბრიუსელის პოლიტიკაში ქართველ ხალხსა და ევროკავშირს შორის ერთიანობის მიღწევის განზრახვა არსად იკვეთება.","“A united Europe was not achieved and we had war”. EU leadership’s current actions demonstrate that they refuse to become aware of this important inference from Schuman declaration. Current EU policies leave no space for any interpretation other than that they are aimed at deepening the divisions and widening the disagreements. The unfair and politically motivated resolutions from the European Parliament, incessant threats of political and economic retribution, permanent interference in Georgia’s domestic affairs are only few of the deliberate attempts to push for conflict within Georgia and in Georgia’s relationship with the EU. A genuinely united Europe is what can prevent not only wars of future but also end the current wars. However, unfortunately, none of Brussels’ policies to Georgia indicates any serious intention to reach unity between Georgian people and the European Union.","“European unity has not been achieved and we have accepted war” - the actions of the current leadership of the European Union show that it cannot comprehend this fundamental conclusion of the Schuman Declaration. The current policy of the European Union leaves no room for explanation other than that it is aimed at deepening the confrontation and increasing disagreements. Unjust and politically motivated resolutions of the European Parliament, numerous threats of political and economic retaliation, constant interference in the internal affairs of Georgia - these are just a few examples of deliberate attempts aimed at inciting confrontation both within Georgia and in Georgia-EU relations. A truly united Europe is one that will not only prevent future wars, but also end current conflicts. However, unfortunately, the intention to achieve unity between the Georgian people and the European Union is nowhere to be seen in Brussels’ policy towards Georgia.","""European unity was not achieved, and we got war"" – the actions of the current leadership of the European Union demonstrate that it fails to grasp this fundamental conclusion of the Schuman Declaration. The current policy of the European Union leaves no room for any other explanation than that it is aimed at deepening confrontation and fueling disagreements. 

The unfair and politically motivated resolutions of the European Parliament, numerous threats of political and economic retaliation, and constant interference in Georgia's internal affairs are just a few examples of deliberate efforts aimed at inciting confrontation both within Georgia and in Georgia-EU relations. A truly united Europe is one that not only prevents future wars but also brings current conflicts to an end. Unfortunately, however, no intention of achieving unity between the Georgian people and the European Union is evident in Brussels' policy toward Georgia.","“European unity could not be achieved, and we got war” — the actions of the current EU leadership show that it fails to grasp this foundational conclusion of the Schuman Declaration. The EU’s current policy leaves no room for any other explanation except that it is aimed at deepening confrontation and increasing discord. Unjust and politically motivated resolutions by the European Parliament, repeated threats of political and economic retaliation, and constant interference in Georgia’s internal affairs — these are just a few examples of deliberate attempts to incite confrontation both within Georgia and in Georgia-EU relations. A truly united Europe is one that not only prevents future wars, but also ends ongoing conflicts. However, unfortunately, in Brussels’ policy toward Georgia, there is no sign of any intention to achieve unity between the Georgian people and the European Union.",,,
210,10,Ge Original Ipn News,50,"„ევროპა ერთ მომენტში ან ერთი გეგმით ვერ შეიქმნება“ - განაცხადა რობერ შუმანმა თავის ცნობილ დეკლარაციაში. სამწუხაროდ, დღესდღეობით ვხედავთ, რომ შუმანის ეს ბრძნული სიტყვები უგულებელყოფილია, ხოლო ევროკავშირის პოლიტიკა ვიწრო პოლიტიკური ინტერესებითა და ცრუ და ხელოვნურად შექმნილი იდეოლოგიების საფუძველზე ხორციელდება, რომლებიც უგულებელყოფენ ევროპის მოსახლეობის კულტურულ სიმდიდრეს, იდეოლოგიურ მრავალფეროვნებასა და პოლიტიკურ პლურალიზმს. ევროპული ინტეგრაციის გზაზე საქართველოსთვის პოლიტიკური და იდეოლოგიური ჩარჩოების დაწესების მცდელობაც ამ ვიწრო, უშედეგო და ზედაპირული პოლიტიკის კარგი მაგალითია.","“Europe will not be made all at once, or according to a single plan”, said Robert Schuman in his seminal Declaration. Unfortunately, we see now that Schuman’s wise words are being sidelined, and the policies of the European Union are carried out with narrow political interests in mind, based on false and invented ideologies that neglect cultural richness, ideological diversity, and political pluralism of the population of Europe. The attempt to impose a political and ideological straitjacket on Georgia, on its European integration path, is a good illustration of these narrow, barren, and simplistic policies.","“Europe cannot be built in a single moment or with a single plan,” said Robert Schuman in his famous declaration. Unfortunately, today we see that these wise words of Schuman are being ignored, and the EU’s policy is being implemented based on narrow political interests and false and artificially created ideologies that ignore the cultural richness, ideological diversity and political pluralism of the European population. The attempt to impose a political and ideological framework on Georgia on its path to European integration is also a good example of this narrow, ineffective and superficial policy.","""Europe will not be made all at once, or according to a single plan,"" Robert Schuman stated in his famous declaration. Unfortunately, today we see that Schuman's wise words are disregarded, while European Union policy is carried out based on narrow political interests and false, artificially created ideologies that ignore the cultural richness, ideological diversity, and political pluralism of the European population. The attempt to impose political and ideological frameworks on Georgia on its path toward European integration is a prime example of this narrow, futile, and superficial policy.","“Europe will not be built in a single moment, or according to a single plan,” said Robert Schuman in his famous declaration. Unfortunately, today we see that Schuman’s wise words are being ignored, while the policy of the European Union is being implemented on the basis of narrow political interests and false, artificially created ideologies that disregard the cultural richness, ideological diversity, and political pluralism of Europe’s population. The attempt to impose political and ideological frameworks on Georgia on its path toward European integration is also a good example of this narrow, futile, and superficial policy.",,,
211,10,Ge Original Ipn News,51,"ქართველი ხალხი არ საჭიროებს ევროპული გზისკენ მიმართულების ჩვენებას. საქართველო თავად არის ევროპული ცივილიზაციის თანაშემოქმედი და ამიტომ სადაც საქართველოა, იქ არის ევროპაც. ევროპული ინტეგრაცია არ უნდა ნიშნავდეს ბრიუსელის ერთპიროვნულ ბატონობას საქართველოზე, არამედ ის უნდა იყოს სხვა ევროპულ ერებთან ჩვენი ისტორიული კავშირების ჭეშმარიტი განმტკიცება, როგორც თანასწორი თანასწორთან.","Georgian people do not need to be directed towards the European path. Georgia is the co-creator of the European civilization, and, therefore, wherever Georgia is, there is Europe too. The process of European integration should not mean Brussels’ unilateral assumption of suzerainty over Georgia but a genuine re-consolidation of our historic ties with the other European nations, as between the equals.","The Georgian people do not need to be shown the direction of the European path. Georgia itself is a co-creator of European civilization, and therefore where Georgia is, there is Europe. European integration should not mean Brussels' unilateral domination over Georgia, but rather it should be a genuine strengthening of our historical ties with other European nations, as equals with equals.","The Georgian people do not need to be shown the direction toward the European path. Georgia itself is a co-creator of European civilization, and therefore, wherever Georgia is, there is Europe. European integration should not mean Brussels' unilateral dominance over Georgia; rather, it should be the genuine strengthening of our historical ties with other European nations, as equals among equals.","The Georgian people do not need to be shown the way toward Europe. Georgia itself is a co-creator of European civilization, and therefore wherever Georgia is, there is Europe as well. European integration should not mean Brussels’ unilateral domination over Georgia; rather, it should be a genuine strengthening of our historical ties with other European nations, as equals with equals.",,,
212,10,Ge Original Ipn News,52,"ევროპის დღემ ისიც უნდა შეგვახსენოს, რომ ევროკავშირის ვერცერთი ხელმძღვანელობა ვერ გააუქმებს ისეთ ევროპულ იდეალებს, როგორებიცაა ეროვნული დამოუკიდებლობა, ქრისტიანული ღირებულებები და ცხოვრების ტრადიციული წესი, მხოლოდ იმიტომ, რომ მათ განსხვავებული იდეოლოგიური შეხედულებები აქვთ. სწორედ ევროკავშირის ამ დამფუძნებელ სულისკვეთებასთან შეუთავსებლობას ავლენენ ისინი, ვინც მეტისმეტად ერთობიან დემოკრატიულად არჩეული ხელისუფლებების წინააღმდეგ ე.წ. „რეჟიმის ცვლილების“ გეგმებით, აწესებენ ადამიანის ბუნებასთან შეუთავსებელ იდეოლოგიებს და ტრადიციებში არსებული განსხვავებების უგულებელყოფით, ცდილობენ ერთგვაროვანი ცხოვრების წესის დანერგვას.","Europe Day should also remind us that no ruler of the European Union can simply banish such European ideals as national independence, Christian values, and traditional ways of life only because they have different ideological inclinations. Those who are entertaining the ‘regime change’ ideas with respect to Georgia’s democratically elected government, display complete contradiction with the founding spirit of the European Union. They posit ideologies that are incompatible with the human nature, and, while ignoring the differences in traditions, establish the uniformity of ethos.","Europe Day should also remind us that no EU leadership can abolish European ideals such as national independence, Christian values ​​and traditional ways of life simply because they have different ideological views. It is precisely those who are too united against democratically elected governments with so-called “regime change” plans, impose ideologies incompatible with human nature and, ignoring differences in traditions, try to impose a uniform way of life that are incompatible with this founding spirit of the EU.","Europe Day should also remind us that no leadership of the European Union can abolish European ideals such as national independence, Christian values, and the traditional way of life, simply because they hold different ideological views. It is precisely an incompatibility with this founding spirit of the European Union that is displayed by those who are overly preoccupied with plans for so-called ""regime change"" against democratically elected governments, impose ideologies incompatible with human nature, and attempt to establish a uniform way of life by disregarding existing traditional differences.","Europe Day should also remind us that no leadership of the European Union can abolish European ideals such as national independence, Christian values, and the traditional way of life simply because they hold different ideological views. It is precisely this incompatibility with the founding spirit of the European Union that is shown by those who are overly preoccupied with so-called “regime change” plans against democratically elected governments, impose ideologies incompatible with human nature, and, by disregarding differences in traditions, seek to impose a uniform way of life.",,,
213,10,Ge Original Ipn News,53,"„ქვანახშირისა და ფოლადის თანამეგობრობის“ შექმნის იდეა, რომელიც რობერ შუმანმა 1950 წლის 9 მაისს წარადგინა, მიზნად ისახავდა „ცხოვრების დონის ამაღლებას და მიღწევების შენარჩუნებას“. მას კარგად ესმოდა, რომ მშვიდობა საჭიროებს მყარ ეკონომიკურ ფუნდამენტს. სწორედ ამ იდეაზე იყო დაფუძნებული მთელი ევროპული პროექტი. თუმცა, დღეს ევროკავშირის ხელმძღვანელობას, როგორც ჩანს, ეს საბაზისო პრინციპიც დავიწყებული აქვს. სხვა რით უნდა აიხსნას, ყოველგვარი უსაფრთხოების გარანტიებისა და ეკონომიკური მხარდაჭერის შეთავაზების გარეშე, რუსეთის წინააღმდეგ ეკონომიკურ დაპირისპირებაში ჩართვის დაჟინებული მოწოდებები, რომელზე დაყოლაც გამოიწვევდა არა მხოლოდ საქართველოს ეკონომიკურ ნგრევას, არამედ რეგიონულ არასტაბილურობასაც, რაც ევროპას მნიშვნელოვანი ენერგორესურსებისა და გეოეკონომიკური მარშრუტების გარეშე დატოვებდა.","The idea of the Coal and Steel Community that Robert Schuman proposed on May 9, 1950, had an aim of “contributing to raising living standards and to promoting living achievements”. He understood very well that peace requires solid economic foundation. The entire European project started from this assumption, after all. However, European leadership seems to have forgotten this very important cornerstone of the foundation of the European Union too. How else can be explained the attempts to persuade the Georgian government to enter into economic warfare with Russia, without offering any security guarantees or economic solidarity? Had Georgian government been persuaded, those attempts would have caused not only economic devastation in Georgia, but would have also caused a regional turmoil and, thus, left Europe without important energy supplies and geoeconomic access routes.","The idea of ​​creating a “Coal and Steel Community”, which Robert Schuman presented on May 9, 1950, aimed to “raise living standards and maintain achievements”. He understood well that peace requires a solid economic foundation. The entire European project was based on this idea. However, today the leadership of the European Union seems to have forgotten this basic principle. How else to explain the persistent calls for involvement in an economic confrontation with Russia, without any security guarantees or offers of economic support, which, if followed, would lead not only to the economic collapse of Georgia, but also to regional instability, leaving Europe without important energy resources and geo-economic routes.","The idea of creating the ""Coal and Steel Community,"" presented by Robert Schuman on May 9, 1950, aimed at ""raising the standard of living and maintaining achievements."" He understood well that peace requires a solid economic foundation. The entire European project was founded on this very idea. However, today, the EU leadership seems to have forgotten even this fundamental principle. How else can one explain the persistent calls to engage in economic confrontation against Russia without offering any security guarantees or economic support—calls which, if followed, would lead not only to Georgia's economic ruin but also to regional instability, leaving Europe without vital energy resources and geoeconomic routes?","The idea of creating the “Coal and Steel Community,” presented by Robert Schuman on May 9, 1950, aimed to “raise living standards and preserve achievements.” He clearly understood that peace requires a solid economic foundation. The entire European project was built on this very idea. However, today the leadership of the European Union seems to have forgotten even this basic principle. Otherwise, how can one explain the persistent calls to engage in an economic confrontation against Russia without offering any security guarantees or economic support—compliance with which would lead not only to Georgia’s economic destruction, but also to regional instability, leaving Europe without significant energy resources and geoeconomic routes?",,,
214,10,Ge Original Ipn News,54,"ევროპის დღის იდეაში ჩადებული საწყისი ევროპული მისწრაფებებიდან გადახვევამ ევროკავშირი მიიყვანა იმ მდგომარეობამდე, როდესაც საქართველოს მიმართ მისი პოლიტიკა დაყვანილია ძალადობის, სიძულვილის ენისა და რადიკალიზმის მხარდაჭერამდე. გასულ წელს, ორჯერ, წერილობით მოგმართეთ მოწოდებით, დაგეგმოთ სიძულვილის ენის და ძალადობის გახშირებული ფაქტები, თუმცა უშედეგოდ. ძალადობისა და რადიკალიზმის პოლიტიკურად მოტივირებული წაყრუების მძიმე შედეგები, ყველაზე კარგად, გასული წლის 4 ოქტომბერს გამოჩნდა, როდესაც ევროკავშირის პრესსპიკერის ცნობილი განცხადებით ძალადობისთვის რიტორიკული მწვანე შუქის ანთებამ, რადიკალური ჯგუფები, პრეზიდენტის სასახლის შტურმზე წაიყვანა. მას შემდეგ, უკვე შვიდ თვეზე მეტი ხნის განმავლობაში, არც ერთ ევროპელ მაღალჩინოსანს საჯაროდ არ დაუგმია გადატრიალების ეს მცდელობა, თითქოს, ძალადობრივი გადატრიალებები ევროპულ პოლიტიკაში ნორმალური პრაქტიკა იყოს.","Deviation from the original European aspirations, enshrined in the very idea of Europe Day, brought the European Union to the point where its policies towards Georgia have narrowed down to supporting violence, hate speech, and radicalism. Last year, I addressed you twice with a call to condemn hate speech and violence, but in vain. The grave consequences of the politically biased policy of turning a blind eye on violence and radicalism, most notoriously evident in EU press-speaker giving a rhetorical carte blanche to violence, led to a radical group’s attack on the Presidential Palace on October 4 last year. Since then, for already more than seven long months, not a single European official has publicly condemned the coup, as if violent coups were normal practice of European politics.","The deviation from the original European aspirations embedded in the idea of ​​Europe Day has led the European Union to a situation where its policy towards Georgia has been reduced to supporting violence, hate speech and radicalism. Last year, we wrote to you twice with a call to plan for the increased incidence of hate speech and violence, but to no avail. The grave consequences of the politically motivated suppression of violence and radicalism were best seen on October 4 of last year, when the EU spokesperson’s famous statement, giving a rhetorical green light for violence, led radical groups to storm the presidential palace. Since then, for more than seven months, not a single senior European official has publicly condemned this coup attempt, as if violent coups were normal practice in European politics.","The deviation from the initial European aspirations embedded in the concept of Europe Day has brought the European Union to a point where its policy toward Georgia has been reduced to the support of violence, hate speech, and radicalism. Last year, I addressed you in writing twice with a call to condemn the increasing instances of hate speech and violence, but to no avail. The severe consequences of politically motivated indifference toward violence and radicalism were most clearly demonstrated on October 4th of last year, when the rhetorical ""green light"" given to violence by a well-known statement from an EU spokesperson led radical groups to storm the Presidential Palace. Since then, for more than seven months, not a single high-ranking European official has publicly condemned this attempted coup, as if violent overthrows were a standard practice in European politics.","The departure from the original European aspirations embedded in the idea of Europe Day has brought the European Union to a point where its policy toward Georgia has been reduced to support for violence, hate speech, and radicalism. Last year, I addressed you twice in writing, urging you to address the increasing incidents of hate speech and violence, but to no avail. The grave consequences of the politically motivated silence on violence and radicalism were most clearly seen on October 4 of last year, when the well-known statement by the EU spokesperson gave a rhetorical green light to violence, leading radical groups to storm the presidential palace. Since then, for more than seven months now, not a single European high-ranking official has publicly condemned this attempted coup, as if violent coups were a normal practice in European politics.",,,
215,10,Ge Original Ipn News,55,"საქართველოსთან დაკავშირებით გაკეთებული უკანასკნელი მიუღებელი და ჩვენი ხალხის მიმართ მუქარის შემცველი განცხადებები, თითქოს ქვეყანა „ბნელ წარსულს“ უბრუნდება, კიდევ ერთხელ წარმოაჩენს, რამდენად არასწორია ევროკავშირის ამჟამინდელი პოლიტიკა. თუმცა რეალობას ქართველი ხალხის პერსპექტივიდან თუ შევხედავთ, შესაძლოა, თავად ევროპა მიდიოდეს იმ ბნელი წარსულისკენ, რომლის თავიდან აცილებასაც რობერ შუმანი და მისი თაობის სხვა დიდი მოღვაწეები ცდილობდნენ.","Unacceptable recent remarks about Georgia going to its ‘dark past’, with an implicit menace against our people, epitomize the wrongness of EU’s current policies. However, as seen from the perspective of Georgian people, Europe itself may be heading towards its dark past indeed, which Robert Schuman and other great women and men of his generation tried to never repeat.","The latest unacceptable and threatening statements made about Georgia, as if the country is returning to its “dark past,” once again demonstrate how wrong the current policy of the European Union is. However, if we look at reality from the perspective of the Georgian people, it may be that Europe itself is heading towards the dark past that Robert Schuman and other great figures of his generation tried to avoid.","The recent unacceptable and threatening statements made regarding Georgia, suggesting that the country is returning to a ""dark past,"" once again demonstrate how misguided the European Union's current policy is. However, if we look at reality from the perspective of the Georgian people, it may be Europe itself that is heading toward the very dark past that Robert Schuman and other great figures of his generation sought to avoid.","The latest unacceptable and threatening statements made regarding Georgia, suggesting that the country is returning to a “dark past,” once again demonstrate how misguided the European Union’s current policy is. However, if we look at reality from the perspective of the Georgian people, it may be that Europe itself is heading toward that dark past which Robert Schuman and other great figures of his generation sought to avert.",,,
216,10,Ge Original Ipn News,56,"საქართველოს აქვს სამომავლო გზის მკაფიო შეთავაზება. აგრესიული რიტორიკის შეწყვეტა, მავნე პოლიტიკის გადახედვა და უსამართლო რეზოლუციების გაუქმება არის ის, რაც გახსნიდა გზას ნამდვილი დიალოგისთვის, გონივრულობისთვის და ერთიანობისთვის, რაც არის კიდეც ევროპის დღის თავდაპირველი სულისკვეთება.","Georgia offers a very clear path forward. Halting current offensive rhetoric, rectifying damaging policies, and retracting unfair resolutions can pave the way to a genuine dialogue, prudence, and unity, which reflect indeed the original spirit of Europe Day.","Georgia has a clear offer of a way forward. Cessation of aggressive rhetoric, revision of harmful policies, and repeal of unjust resolutions are what would pave the way for genuine dialogue, reason, and unity, which is the original spirit of Europe Day.","Georgia has a clear proposal for the path forward. Ending aggressive rhetoric, revising harmful policies, and repealing unfair resolutions are what would open the way for genuine dialogue, reasonableness, and unity, which is indeed the original spirit of Europe Day.","Georgia has a clear proposal for the path ahead. Ending aggressive rhetoric, revising harmful policies, and repealing unjust resolutions are what would open the way to genuine dialogue, reason, and unity, which is also the original spirit of Europe Day.",,,
217,10,Ge Original Ipn News,57,"თუ გვინდა, რომ ევროპის დღემ შეინარჩუნოს თავისი მნიშვნელობა, მაშინ ის კვლავ უნდა ნიშნავდეს იმას, რასაც თავდაპირველად წარმოადგენდა - მშვიდობას, თანამშრომლობას და ერთიანობას, დაფუძნებულს ერების და მათი იდენტობის პატივისცემაზე“, - ნათქვამია პაპუაშვილის წერილში.","If Europe Day is to retain its meaning, it must once again stand for what it originally embodied: peace, cooperation, and unity grounded in respect for nations and their identities”, reads the letter.","""If we want Europe Day to retain its meaning, then it must once again mean what it originally represented - peace, cooperation and unity, based on respect for nations and their identities,"" Papuashvili's letter states.","""If we want Europe Day to maintain its significance, then it must once again mean what it originally represented – peace, cooperation, and unity, based on respect for nations and their identity,"" states Papuashvili's letter.","“If we want Europe Day to retain its significance, then it must once again mean what it originally stood for — peace, cooperation, and unity, based on respect for nations and their identity,” Papuashvili’s letter says.",,,
218,10,Water Polo,1,1tv_news10,1tv_news10,1tv_news10,1tv_news10,1tv_news10,,,
219,10,Water Polo,2,წყალბურთი | საქართველოს ნაკრებმა თურქეთი დაამარცხა და მსოფლიო თასისკენ დიდი ნაბიჯი გადადგა #1TVSPORT,Water Polo: Georgia beats Turkey and takes stride towards World Cup #1TVSPORT,Water polo | Georgian national team defeated Turkey and took a big step towards the World Cup #1TVSPORT,Water Polo | The Georgian national team defeated Turkey and took a big step towards the World Cup #1TVSPORT,Water Polo | Georgia’s national team defeated Turkey and took a big step toward the World Cup #1TVSPORT,,,
220,10,Water Polo,3,"13:20, 10.04.2026","14:27, 10.04.2026","13:20, 10.04.2026","13:20, 10.04.2026","13:20, 10.04.2026",,,
221,10,Water Polo,4,საქართველოს წყალბურთელთა ნაკრებმა მსოფლიო თასის საკვალიფიკაციო ეტაპის მერვედფინალური მატჩი თურქეთთან გამართა და 19:12 გაიმარჯვა. ეს იყო ღირსეული რევანში ამავე ნაკრებთან ჯგუფურ ეტაპზე დამარცხებისთვის.,The Georgian national water polo team faced Turkey in the round of 16 of the World Cup qualifiers and won 19–12. It was a thoroughly deserved act of revenge for their defeat by the same side in the group stage.,The Georgian water polo team played a round of 16 match of the World Cup qualifying round against Turkey and won 19:12. This was a worthy revenge for the defeat against the same team in the group stage.,The Georgian national water polo team played its World Cup qualification round of 16 match against Turkey and won 19:12. This was a worthy revenge for the defeat against the same team in the group stage.,The Georgian water polo team played its round-of-16 match in the World Cup qualification stage against Turkey and won 19:12. This was a worthy revenge for the loss to the same team in the group stage.,,,
222,10,Water Polo,5,"ამ მოგებით ქართველები მეოთხედფინალში გავიდნენ, სადაც მათი მეტოქე მოგვიანებით გაირკვევა (კანადა-უკრაინას შორის გამარჯვებული). მსოფლიო თასზე მოსახვედრად საქართველოს ნაკრებს კიდევ ორი შეხვედრის მოგება სჭირდება – მეოთხედფინალის და ნახევარფინალის. მსოფლიო თასის სუპერფინალის საგზურს ორი ფინალისტი მიიღებს.","The victory sends Georgia through to the quarter-finals, where their opponents will be determined in due course, the winner of the Canada–Ukraine tie. To secure a place at the World Cup, Georgia must win two more matches: the quarter-final and the semi-final, with berths at the tournament awarded to both finalists.","With this win, the Georgians advanced to the quarterfinals, where their opponent will be determined later (the winner between Canada and Ukraine). To qualify for the World Cup, the Georgian team needs to win two more matches – the quarterfinals and the semifinals. Two finalists will qualify for the World Cup Super Final.","With this victory, the Georgians have advanced to the quarter-finals, where their opponent will be determined later (the winner of the match between Canada and Ukraine). To qualify for the World Cup, the Georgian national team needs to win two more matches – the quarter-final and the semi-final. The two finalists will secure a spot in the World Cup Super Final.","With this victory, the Georgians advanced to the quarterfinals, where their opponent will be determined later (the winner of Canada vs. Ukraine). To qualify for the World Cup, Georgia’s national team still needs to win two more matches — the quarterfinal and the semifinal. The two finalists will earn spots in the World Cup super final.",,,
223,10,Water Polo,6,წყალბურთში 2026 წლის მსოფლიო თასი 22-26 ივლისს ავსტრალიაში გაიმართება.,The 2026 Water Polo World Cup takes place in Australia from July 22 to 26.,The 2026 Water Polo World Cup will be held in Australia from July 22-26.,The 2026 Water Polo World Cup will be held in Australia from July 22 to 26.,The 2026 Water Polo World Cup will be held in Australia from July 22 to 26.,,,
224,11,Ge Original Ipn News,1,IPN_news11,IPN_news11,IPN_news11,**IPN_news11**,IPN_news11,,,
225,11,Ge Original Ipn News,2,"ხატია დეკანოიძე - თუ შევხედავთ, რა ხდება სომხეთში, ნახავთ, რომ ფუნქცია, რაც საქართველოს ჰქონდა, ყოფილიყო რეგიონის ლიდერი, აღარ არსებობს - ივანიშვილის დანაშაულის და „ანტი ქართული ოცნების“ გამო კარგავს საქართველო ამ ფუნქციას (06.05.2026, 12:00)","Khatia Dekanoidze - If we look at what is happening in Armenia, we will see that the function that Georgia had, to be the leader of the region, no longer exists - due to Ivanishvili's crimes and the ""anti-Georgian Dream"", Georgia is losing this function (06.05.2026, 12:09)","Khatia Dekanoidze - If we look at what is happening in Armenia, we will see that the function that Georgia had, to be the leader of the region, no longer exists - Georgia is losing this function due to Ivanishvili's crimes and the ""Anti-Georgian Dream"" (06.05.2026, 12:00)","Khatia Dekanoidze - If we look at what is happening in Armenia, you will see that the role Georgia once had as a regional leader no longer exists—Georgia is losing this role because of Ivanishvili's crime and the ""anti-Georgian Dream"" (06.05.2026, 12:00)","Khatia Dekanoidze - If we look at what is happening in Armenia, we will see that the function Georgia had—to be the leader of the region—no longer exists. Because of Ivanishvili’s crime and the “anti-Georgian Dream,” Georgia is losing this function (06.05.2026, 12:00)",,,
226,11,Ge Original Ipn News,3,"დღეს ივანიშვილმა და „ანტი ქართულმა ოცნებამ“ საქართველოს დააკარგვინა გრძელვადიანი მშვიდობის, განვითარების, პროგრესისა და ეკონომიკური კეთილდღეობის ფუნქცია. ქართველ ხალხს დააკარგვინა კეთილდღეობის და გამდიდრების შესაძლებლობა, ევროინტეგრაციის შესაძლებლობა. ეს არის ისტორიული დანაშაული,- ამის შესახებ „ნაციონალური მოძრაობის“ ერთ-ერთმა ლიდერმა ხატია დეკანოიძემ განაცხადა.","Today, Ivanishvili and the “Anti-Georgian Dream” have deprived Georgia of the function of long-term peace, development, progress and economic prosperity. They have deprived the Georgian people of the opportunity for prosperity and enrichment, the opportunity for European integration. This is a historical crime, - said Khatia Dekanoidze, one of the leaders of the National Movement.","Today, Ivanishvili and the ""Anti-Georgian Dream"" have deprived Georgia of the function of long-term peace, development, progress and economic prosperity. They have deprived the Georgian people of the opportunity for prosperity and enrichment, the opportunity for European integration. This is a historical crime, - said Khatia Dekanoidze, one of the leaders of the ""National Movement"".","""Today, Ivanishvili and the 'Anti-Georgian Dream' have deprived Georgia of its capacity for long-term peace, development, progress, and economic prosperity. They have robbed the Georgian people of the opportunity for well-being and wealth, and the opportunity for European integration. This is a historical crime,"" stated Khatia Dekanoidze, one of the leaders of the National Movement.","Today, Ivanishvili and the “anti-Georgian Dream” have deprived Georgia of the function of long-term peace, development, progress, and economic prosperity. They have deprived the Georgian people of the opportunity for prosperity and enrichment, and of the opportunity for European integration. This is a historical crime,” said Khatia Dekanoidze, one of the leaders of the “United National Movement.”",,,
227,11,Ge Original Ipn News,4,"მან საზოგადოებას 22 წლის წინ 6 მაისს აჭარის „რუსეთისა და დესპოტის მმართველობისგან გათავისუფლება“ მიულოცა და აღნიშნა, რომ სწორედ ამ დღეს დაიწყო ახალი ფურცელი საქართველოს ისტორიაში, რომელიც გულისხმობდა რეგიონის ლიდერობას.","She congratulated the public on the “liberation of Adjara from Russian and despotic rule” 22 years ago on May 6 and noted that on this day a new page began in the history of Georgia, which meant the leadership of the region.","He congratulated the public on the ""liberation of Adjara from Russian and despotic rule"" 22 years ago on May 6, noting that on this day a new page in the history of Georgia began, which meant the leadership of the region.","He congratulated the public on the ""liberation of Adjara from the rule of Russia and a despot"" 22 years ago on May 6, noting that this very day marked the start of a new chapter in Georgia's history, which signified the region's leadership.","He congratulated the public 22 years ago, on May 6, on the “liberation of Adjara from Russian and despotic rule” and noted that it was on this day that a new chapter in Georgia’s history began, one that implied the region’s leadership.",,,
